location,state,zone,terrain_type,latitude,longitude,elevation_m,date,tmax_c,tmin_c,rh_max_pct,rh_min_pct,wind_speed_kmph,pressure_hpa,normal_tmax_c,normal_tmin_c,departure_tmax_c,heatwave_flag,warm_night_flag,severity,alert_color,data_corrected_flag,year,month,month_name,day,day_of_year,season,mean_temp_c,diurnal_temp_range_c,rh_mean_pct,departure_tmin_c,tmax_category,wind_category,pressure_category
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,06-05-2020,42.1,27.7,50,17.2,10.9,1009.8,41,28,1.1,1,0,MODERATE,ORANGE,0,2020,5,May,6,127,Pre-Monsoon/Summer,34.9,14.4,33.6,-0.3,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,07-05-2020,40.6,28.2,66.8,41.2,14.1,1010.6,41,28,-0.4,1,0,MODERATE,ORANGE,0,2020,5,May,7,128,Pre-Monsoon/Summer,34.4,12.4,54,0.2,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,08-05-2020,41.2,26.7,56.2,32.6,6.5,1009,41,28,0.2,1,0,MODERATE,ORANGE,0,2020,5,May,8,129,Pre-Monsoon/Summer,34,14.5,44.4,-1.3,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,09-05-2020,39.8,27.5,55.2,21.6,8.7,1007.1,41,28,-1.2,0,0,NONE,YELLOW,0,2020,5,May,9,130,Pre-Monsoon/Summer,33.6,12.3,38.4,-0.5,Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,10-05-2020,41.2,27.3,52.7,27.2,16.4,1003,41,28,0.2,1,0,MODERATE,ORANGE,0,2020,5,May,10,131,Pre-Monsoon/Summer,34.2,13.9,40,-0.7,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,11-05-2020,41.3,27.8,52.6,33.2,0.3,1003.5,41,28,0.3,1,0,MODERATE,ORANGE,0,2020,5,May,11,132,Pre-Monsoon/Summer,34.6,13.5,42.9,-0.2,Very Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,12-05-2020,42.4,29.2,56.5,23.2,2.5,1008,41,28,1.4,1,0,MODERATE,ORANGE,0,2020,5,May,12,133,Pre-Monsoon/Summer,35.8,13.2,39.8,1.2,Very Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,13-05-2020,41.8,27.5,61.2,26.2,11,1007.8,41,28,0.8,1,0,MODERATE,ORANGE,0,2020,5,May,13,134,Pre-Monsoon/Summer,34.6,14.3,43.7,-0.5,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,14-05-2020,42,27.7,52.4,31.8,9.9,1005.5,41,28,1,1,0,MODERATE,ORANGE,0,2020,5,May,14,135,Pre-Monsoon/Summer,34.8,14.3,42.1,-0.3,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,15-05-2020,37.1,25.5,62.6,28.3,16.1,1013,41,28,-3.9,0,0,NONE,GREEN,0,2020,5,May,15,136,Pre-Monsoon/Summer,31.3,11.6,45.4,-2.5,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,16-05-2020,41,28,58.8,25.3,13.7,1005.7,41,28,0,1,0,MODERATE,ORANGE,0,2020,5,May,16,137,Pre-Monsoon/Summer,34.5,13,42,0,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,17-05-2020,41.2,25.9,51.7,34,4.4,1008.7,41,28,0.2,1,0,MODERATE,ORANGE,0,2020,5,May,17,138,Pre-Monsoon/Summer,33.6,15.3,42.8,-2.1,Very Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,18-05-2020,41.1,26.8,53.7,27.2,7.2,1009.9,41,28,0.1,1,0,MODERATE,ORANGE,0,2020,5,May,18,139,Pre-Monsoon/Summer,34,14.3,40.4,-1.2,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,19-05-2020,39.1,28.1,57,31.8,16.9,1006.6,41,28,-1.9,0,0,NONE,YELLOW,0,2020,5,May,19,140,Pre-Monsoon/Summer,33.6,11,44.4,0.1,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,20-05-2020,41.7,27.7,49.1,22.9,12.4,1013.3,41,28,0.7,1,0,MODERATE,ORANGE,0,2020,5,May,20,141,Pre-Monsoon/Summer,34.7,14,36,-0.3,Very Hot,Moderate,High
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,21-05-2020,41.8,27.7,55.8,22.1,13.5,1009.5,41,28,0.8,1,0,MODERATE,ORANGE,0,2020,5,May,21,142,Pre-Monsoon/Summer,34.8,14.1,39,-0.3,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,22-05-2020,39.8,29.5,55.3,24.1,12.9,1005.5,41,28,-1.2,0,0,NONE,YELLOW,0,2020,5,May,22,143,Pre-Monsoon/Summer,34.6,10.3,39.7,1.5,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,23-05-2020,40.5,27.1,59.1,41.8,12.2,1006,41,28,-0.5,1,0,MODERATE,ORANGE,0,2020,5,May,23,144,Pre-Monsoon/Summer,33.8,13.4,50.4,-0.9,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,24-05-2020,40.9,27,65,47,10,1004.3,41,28,-0.1,1,0,MODERATE,ORANGE,0,2020,5,May,24,145,Pre-Monsoon/Summer,34,13.9,56,-1,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,25-05-2020,44.4,28.5,56.6,25.1,11.4,1007.3,41,28,3.4,1,0,MODERATE,ORANGE,0,2020,5,May,25,146,Pre-Monsoon/Summer,36.4,15.9,40.8,0.5,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,26-05-2020,40.9,26.5,52.5,29,9.2,1010.7,41,28,-0.1,1,0,MODERATE,ORANGE,0,2020,5,May,26,147,Pre-Monsoon/Summer,33.7,14.4,40.8,-1.5,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,27-05-2020,41.2,27.2,53.1,36.7,4.8,1011.1,41,28,0.2,1,0,MODERATE,ORANGE,0,2020,5,May,27,148,Pre-Monsoon/Summer,34.2,14,44.9,-0.8,Very Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,28-05-2020,38.9,30,53.9,22.9,4.9,1007.2,41,28,-2.1,0,0,NONE,YELLOW,0,2020,5,May,28,149,Pre-Monsoon/Summer,34.4,8.9,38.4,2,Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,29-05-2020,42,28.6,58.7,39.6,14.3,1010.9,41,28,1,1,0,MODERATE,ORANGE,0,2020,5,May,29,150,Pre-Monsoon/Summer,35.3,13.4,49.2,0.6,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,30-05-2020,38.6,28,48.7,17,16,1005.1,41,28,-2.4,0,0,NONE,YELLOW,0,2020,5,May,30,151,Pre-Monsoon/Summer,33.3,10.6,32.8,0,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,31-05-2020,40.5,27.2,56.4,39.6,7.9,1010.1,41,28,-0.5,1,0,MODERATE,ORANGE,0,2020,5,May,31,152,Pre-Monsoon/Summer,33.8,13.3,48,-0.8,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,01-06-2020,37.4,25.4,60.5,38.7,14.5,1003.7,39.8,26.8,-2.4,0,0,NONE,GREEN,0,2020,6,June,1,153,Monsoon,31.4,12,49.6,-1.4,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,02-06-2020,49.1,29.4,39.9,19.9,11.7,1002.3,39.8,26.8,9.3,1,0,SEVERE,RED,0,2020,6,June,2,154,Monsoon,39.2,19.7,29.9,2.6,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,03-06-2020,49.5,29.4,44,16.7,2.9,1011,39.8,26.8,9.7,1,0,SEVERE,RED,0,2020,6,June,3,155,Monsoon,39.4,20.1,30.4,2.6,Very Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,04-06-2020,36.9,23.9,58.7,41.5,16.4,1008.8,39.8,26.8,-2.9,0,0,NONE,GREEN,0,2020,6,June,4,156,Monsoon,30.4,13,50.1,-2.9,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,05-06-2020,40.5,27.1,52.6,28.3,5.1,1005.3,39.8,26.8,0.7,1,0,MODERATE,ORANGE,0,2020,6,June,5,157,Monsoon,33.8,13.4,40.4,0.3,Very Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,06-06-2020,40.9,27.9,54.6,21.2,12.8,1003.6,39.8,26.8,1.1,1,0,MODERATE,ORANGE,0,2020,6,June,6,158,Monsoon,34.4,13,37.9,1.1,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,07-06-2020,42,26.3,58.8,27.6,5.4,1012.6,39.8,26.8,2.2,1,0,MODERATE,ORANGE,0,2020,6,June,7,159,Monsoon,34.2,15.7,43.2,-0.5,Very Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,08-06-2020,38.5,27.1,45.5,12,11.4,1012.9,39.8,26.8,-1.3,0,0,NONE,YELLOW,0,2020,6,June,8,160,Monsoon,32.8,11.4,28.8,0.3,Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,09-06-2020,38.8,25.9,59,40.2,10.9,1005.9,39.8,26.8,-1,0,0,NONE,YELLOW,0,2020,6,June,9,161,Monsoon,32.3,12.9,49.6,-0.9,Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,10-06-2020,37.4,25,59.2,30.6,2.8,1015.1,39.8,26.8,-2.4,0,0,NONE,GREEN,0,2020,6,June,10,162,Monsoon,31.2,12.4,44.9,-1.8,Hot,Calm,High
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,11-06-2020,35.2,21.7,56.7,27,14.7,1009.7,39.8,26.8,-4.6,0,0,NONE,GREEN,0,2020,6,June,11,163,Monsoon,28.4,13.5,41.8,-5.1,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,12-06-2020,39.9,27.1,68.1,40.6,17.2,1004.6,39.8,26.8,0.1,0,0,NONE,YELLOW,0,2020,6,June,12,164,Monsoon,33.5,12.8,54.4,0.3,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,13-06-2020,40.6,25.6,59.5,28,7.9,994.5,39.8,26.8,0.8,1,0,MODERATE,ORANGE,0,2020,6,June,13,165,Monsoon,33.1,15,43.8,-1.2,Very Hot,Light,Low
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,14-06-2020,39.2,27.1,55.7,24.9,5.2,1007.4,39.8,26.8,-0.6,0,0,NONE,YELLOW,0,2020,6,June,14,166,Monsoon,33.2,12.1,40.3,0.3,Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,15-06-2020,37,27.3,58,29.5,9,997.2,39.8,26.8,-2.8,0,0,NONE,GREEN,0,2020,6,June,15,167,Monsoon,32.2,9.7,43.8,0.5,Hot,Light,Low
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,16-06-2020,39.5,25.7,53.1,23.8,15.8,1005,39.8,26.8,-0.3,0,0,NONE,YELLOW,0,2020,6,June,16,168,Monsoon,32.6,13.8,38.4,-1.1,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,17-06-2020,39.9,26.9,61.3,37.6,7.6,1006.1,39.8,26.8,0.1,0,0,NONE,YELLOW,0,2020,6,June,17,169,Monsoon,33.4,13,49.4,0.1,Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,18-06-2020,38.8,26.5,55.2,27.5,14.6,1005,39.8,26.8,-1,0,0,NONE,YELLOW,0,2020,6,June,18,170,Monsoon,32.6,12.3,41.4,-0.3,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,19-06-2020,37.7,26.3,62.4,28.7,15.2,1011.9,39.8,26.8,-2.1,0,0,NONE,GREEN,0,2020,6,June,19,171,Monsoon,32,11.4,45.6,-0.5,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,20-06-2020,37.3,26,62.8,40.5,11.6,1005.7,39.8,26.8,-2.5,0,0,NONE,GREEN,0,2020,6,June,20,172,Monsoon,31.6,11.3,51.6,-0.8,Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,21-06-2020,39.2,26,57.1,36.8,12.8,1009.7,39.8,26.8,-0.6,0,0,NONE,YELLOW,0,2020,6,June,21,173,Monsoon,32.6,13.2,47,-0.8,Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,22-06-2020,48.7,31.3,40.7,22.8,8.9,1003.3,39.8,26.8,8.9,1,1,SEVERE,RED,0,2020,6,June,22,174,Monsoon,40,17.4,31.8,4.5,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,23-06-2020,43.9,29.9,49,14.4,11.9,1002.7,39.8,26.8,4.1,1,0,MODERATE,ORANGE,0,2020,6,June,23,175,Monsoon,36.9,14,31.7,3.1,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,24-06-2020,45.9,29.2,38.3,15.9,14.7,1009.4,39.8,26.8,6.1,1,0,SEVERE,RED,0,2020,6,June,24,176,Monsoon,37.6,16.7,27.1,2.4,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,25-06-2020,41.7,26.9,56.6,41.4,13,1008.3,39.8,26.8,1.9,1,0,MODERATE,ORANGE,0,2020,6,June,25,177,Monsoon,34.3,14.8,49,0.1,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,26-06-2020,44.5,30.1,49.4,25.5,6,1001.9,39.8,26.8,4.7,1,0,MODERATE,ORANGE,0,2020,6,June,26,178,Monsoon,37.3,14.4,37.4,3.3,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,27-06-2020,37.7,26.8,52.6,27.8,14,1013.5,39.8,26.8,-2.1,0,0,NONE,GREEN,0,2020,6,June,27,179,Monsoon,32.2,10.9,40.2,0,Hot,Moderate,High
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,28-06-2020,39.3,25.9,56.4,40.4,3.7,1011.8,39.8,26.8,-0.5,0,0,NONE,YELLOW,0,2020,6,June,28,180,Monsoon,32.6,13.4,48.4,-0.9,Hot,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,29-06-2020,40.1,28.4,62.4,37.1,7.6,1006,39.8,26.8,0.3,1,0,MODERATE,ORANGE,0,2020,6,June,29,181,Monsoon,34.2,11.7,49.8,1.6,Very Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,30-06-2020,42.2,26.6,52.7,22.8,12.8,1005.4,39.8,26.8,2.4,1,0,MODERATE,ORANGE,0,2020,6,June,30,182,Monsoon,34.4,15.6,37.8,-0.2,Very Hot,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,01-07-2020,33.9,23.7,63.2,39.4,10.5,1006.6,33.5,23.5,0.4,0,0,NONE,GREEN,0,2020,7,July,1,183,Monsoon,28.8,10.2,51.3,0.2,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,02-07-2020,34.2,24,59.7,39.2,12.3,1002.7,33.5,23.5,0.7,0,0,NONE,GREEN,0,2020,7,July,2,184,Monsoon,29.1,10.2,49.4,0.5,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,03-07-2020,34.7,22.8,61.4,45.3,14.6,1003.7,33.5,23.5,1.2,0,0,NONE,GREEN,0,2020,7,July,3,185,Monsoon,28.8,11.9,53.4,-0.7,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,04-07-2020,33.4,22.9,47.1,14.5,13.8,1013.1,33.5,23.5,-0.1,0,0,NONE,GREEN,0,2020,7,July,4,186,Monsoon,28.2,10.5,30.8,-0.6,Warm,Moderate,High
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,05-07-2020,32.2,23.1,51,26.5,10.1,1006.8,33.5,23.5,-1.3,0,0,NONE,GREEN,0,2020,7,July,5,187,Monsoon,27.6,9.1,38.8,-0.4,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,06-07-2020,31.7,24.5,57,35.7,12.5,1008.6,33.5,23.5,-1.8,0,0,NONE,GREEN,0,2020,7,July,6,188,Monsoon,28.1,7.2,46.4,1,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,07-07-2020,32.4,25,50.5,16.5,18,1007.4,33.5,23.5,-1.1,0,0,NONE,GREEN,0,2020,7,July,7,189,Monsoon,28.7,7.4,33.5,1.5,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,08-07-2020,32.6,23,52.6,37.1,19.2,1001.7,33.5,23.5,-0.9,0,0,NONE,GREEN,0,2020,7,July,8,190,Monsoon,27.8,9.6,44.8,-0.5,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,09-07-2020,33,23.6,57.6,32.7,4.4,1007.7,33.5,23.5,-0.5,0,0,NONE,GREEN,0,2020,7,July,9,191,Monsoon,28.3,9.4,45.2,0.1,Warm,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,10-07-2020,33.8,24.1,51.3,23.1,9.5,1006.8,33.5,23.5,0.3,0,0,NONE,GREEN,0,2020,7,July,10,192,Monsoon,29,9.7,37.2,0.6,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,11-07-2020,33.6,23.9,56.4,33.6,6.3,1011.3,33.5,23.5,0.1,0,0,NONE,GREEN,0,2020,7,July,11,193,Monsoon,28.8,9.7,45,0.4,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,12-07-2020,34.9,24.5,51.1,27.4,13.7,1003.2,33.5,23.5,1.4,0,0,NONE,GREEN,0,2020,7,July,12,194,Monsoon,29.7,10.4,39.2,1,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,13-07-2020,32.6,25.7,55.8,30.9,7.3,1011.3,33.5,23.5,-0.9,0,0,NONE,GREEN,0,2020,7,July,13,195,Monsoon,29.2,6.9,43.3,2.2,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,14-07-2020,31.6,23.9,51.9,18.3,10.4,1001.2,33.5,23.5,-1.9,0,0,NONE,GREEN,0,2020,7,July,14,196,Monsoon,27.8,7.7,35.1,0.4,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,15-07-2020,33.4,24.2,57.3,31.9,9.6,1007.7,33.5,23.5,-0.1,0,0,NONE,GREEN,0,2020,7,July,15,197,Monsoon,28.8,9.2,44.6,0.7,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,16-07-2020,33.9,22.4,65.2,41.4,15,1009.4,33.5,23.5,0.4,0,0,NONE,GREEN,0,2020,7,July,16,198,Monsoon,28.2,11.5,53.3,-1.1,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,17-07-2020,32.6,23.2,61.9,43.1,6.7,1011.1,33.5,23.5,-0.9,0,0,NONE,GREEN,0,2020,7,July,17,199,Monsoon,27.9,9.4,52.5,-0.3,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,18-07-2020,34.4,23.6,57.9,36.9,10.6,1008.3,33.5,23.5,0.9,0,0,NONE,GREEN,0,2020,7,July,18,200,Monsoon,29,10.8,47.4,0.1,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,19-07-2020,32.8,24.4,49.4,21.8,7.4,1010.2,33.5,23.5,-0.7,0,0,NONE,GREEN,0,2020,7,July,19,201,Monsoon,28.6,8.4,35.6,0.9,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,20-07-2020,34.1,23.7,52.6,26.4,3.1,1012.9,33.5,23.5,0.6,0,0,NONE,GREEN,0,2020,7,July,20,202,Monsoon,28.9,10.4,39.5,0.2,Warm,Calm,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,21-07-2020,29.4,22.3,58.2,31,19.7,1009,33.5,23.5,-4.1,0,0,NONE,GREEN,0,2020,7,July,21,203,Monsoon,25.8,7.1,44.6,-1.2,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,22-07-2020,34.8,23.8,54.3,28.5,12.8,1000.9,33.5,23.5,1.3,0,0,NONE,GREEN,0,2020,7,July,22,204,Monsoon,29.3,11,41.4,0.3,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,23-07-2020,32.3,23.8,61.1,38.4,11.9,1013.2,33.5,23.5,-1.2,0,0,NONE,GREEN,0,2020,7,July,23,205,Monsoon,28,8.5,49.8,0.3,Warm,Light,High
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,24-07-2020,32,24,55.8,22.9,10.6,996.3,33.5,23.5,-1.5,0,0,NONE,GREEN,0,2020,7,July,24,206,Monsoon,28,8,39.3,0.5,Warm,Light,Low
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,25-07-2020,35.1,22.2,50.3,25.9,11.6,1009.1,33.5,23.5,1.6,0,0,NONE,GREEN,0,2020,7,July,25,207,Monsoon,28.6,12.9,38.1,-1.3,Hot,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,26-07-2020,34.1,23.9,53.2,19.4,7.2,1008.5,33.5,23.5,0.6,0,0,NONE,GREEN,0,2020,7,July,26,208,Monsoon,29,10.2,36.3,0.4,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,27-07-2020,31.3,23.8,54.8,20.5,16,1011.7,33.5,23.5,-2.2,0,0,NONE,GREEN,0,2020,7,July,27,209,Monsoon,27.6,7.5,37.6,0.3,Warm,Moderate,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,28-07-2020,34.7,23.6,57.2,23.4,10.3,1010.2,33.5,23.5,1.2,0,0,NONE,GREEN,0,2020,7,July,28,210,Monsoon,29.2,11.1,40.3,0.1,Warm,Light,Normal
"Prayagraj AWS, Ganga Plains East, Uttar Pradesh",Delhi,North,PLAINS,25.4358,81.8463,98,29-07-2020,33.6,24,51.7,34,10.3,1003.9,33.5,23.5,0.1,0,0,NONE,GREEN,0,2020,7,July,29,211,Monsoon,28.8,9.6,42.8,0.5,Warm,Light,Normal
